country,year,population,pop_repage,month,births,countrycode,TFR,CBR,GFR,modate
Germany,2014,81376080,17626962,10,59987.87890625,DEUTNP,1.48,8.8460217,40.838264,657
Germany,2014,81376080,17626962,11,60329.140625,DEUTNP,1.49,8.8963451,41.070587,658
Germany,2014,81376080,17626962,12,60906.96875,DEUTNP,1.5,8.981554,41.463959,659
Germany,2015,82077552,17539360,1,60442.2109375,DEUTNP,1.49,8.8368444,41.353077,660
Germany,2015,82077552,17539360,2,60109.33984375,DEUTNP,1.48,8.7881775,41.125336,661
Germany,2015,82077552,17539360,3,60561.33984375,DEUTNP,1.49,8.8542614,41.434582,662
Germany,2015,82077552,17539360,4,60137.30859375,DEUTNP,1.47,8.7922668,41.14447,663
Germany,2015,82077552,17539360,5,61348.76953125,DEUTNP,1.5,8.9693861,41.973324,664
Germany,2015,82077552,17539360,6,61948.8984375,DEUTNP,1.52,9.057127,42.383919,665
Germany,2015,82077552,17539360,7,60889.08984375,DEUTNP,1.49,8.9021788,41.658821,666
Germany,2015,82077552,17539360,8,62254.55859375,DEUTNP,1.52,9.1018152,42.59304,667
Germany,2015,82077552,17539360,9,62370.44140625,DEUTNP,1.52,9.1187572,42.672325,668
Germany,2015,82077552,17539360,10,62414.328125,DEUTNP,1.52,9.1251736,42.702354,669
Germany,2015,82077552,17539360,11,62395.3515625,DEUTNP,1.52,9.1223993,42.689369,670
Germany,2015,82077552,17539360,12,62838.87109375,DEUTNP,1.53,9.1872435,42.992813,671
Germany,2016,82760104,17453890,1,63856.26171875,DEUTNP,1.55,9.2589922,43.902828,672
Germany,2016,82760104,17453890,2,65190.05859375,DEUTNP,1.58,9.4523888,44.819847,673
Germany,2016,82760104,17453890,3,65221.2109375,DEUTNP,1.58,9.4569063,44.841267,674
Germany,2016,82760104,17453890,4,64195.3515625,DEUTNP,1.5599999,9.3081589,44.135963,675
Germany,2016,82760104,17453890,5,64517.2890625,DEUTNP,1.5599999,9.3548393,44.357304,676
Germany,2016,82760104,17453890,6,65013.390625,DEUTNP,1.5700001,9.4267731,44.698383,677
Germany,2016,82760104,17453890,7,66010.5625,DEUTNP,1.6,9.5713596,45.383965,678
Germany,2016,82760104,17453890,8,66497.09375,DEUTNP,1.61,9.6419058,45.718468,679
Germany,2016,82760104,17453890,9,66544.390625,DEUTNP,1.61,9.6487637,45.750988,680
Germany,2016,82760104,17453890,10,67261.140625,DEUTNP,1.62,9.7526903,46.243771,681
Germany,2016,82760104,17453890,11,67244.1875,DEUTNP,1.62,9.7502327,46.232117,682
Germany,2016,82760104,17453890,12,69228.0703125,DEUTNP,1.67,10.03789,47.596085,683
Germany,2017,83104008,17313008,1,64933.03125,DEUTNP,1.5599999,9.3761587,45.006413,684
Germany,2017,83104008,17313008,2,66381.8125,DEUTNP,1.6,9.5853586,46.010593,685
Germany,2017,83104008,17313008,3,65317.2890625,DEUTNP,1.5700001,9.4316444,45.272751,686
Germany,2017,83104008,17313008,4,65847.671875,DEUTNP,1.58,9.5082302,45.640369,687
Germany,2017,83104008,17313008,5,67179.1015625,DEUTNP,1.61,9.7004852,46.56321,688
Germany,2017,83104008,17313008,6,64332.91015625,DEUTNP,1.54,9.2895031,44.590458,689
Germany,2017,83104008,17313008,7,64973.76953125,DEUTNP,1.5599999,9.382041,45.034649,690
Germany,2017,83104008,17313008,8,64981.80078125,DEUTNP,1.5599999,9.3832006,45.040215,691
Germany,2017,83104008,17313008,9,64660.2109375,DEUTNP,1.55,9.3367643,44.817314,692
Germany,2017,83104008,17313008,10,65087.37109375,DEUTNP,1.5599999,9.3984451,45.113388,693
Germany,2017,83104008,17313008,11,66012.96875,DEUTNP,1.58,9.5320988,45.75494,694
Germany,2017,83104008,17313008,12,66523.15625,DEUTNP,1.59,9.6057682,46.108559,695
Germany,2018,83368504,17174728,1,66233.4765625,DEUTNP,1.58,9.533597,46.277397,696
Germany,2018,83368504,17174728,2,65791.2265625,DEUTNP,1.5700001,9.4699402,45.968399,697
Germany,2018,83368504,17174728,3,66047.4609375,DEUTNP,1.58,9.5068216,46.147427,698
Germany,2018,83368504,17174728,4,65990.3984375,DEUTNP,1.58,9.4986086,46.107559,699
Germany,2018,83368504,17174728,5,66619.828125,DEUTNP,1.59,9.5892086,46.54734,700
Germany,2018,83368504,17174728,6,66756.46875,DEUTNP,1.59,9.6088762,46.642815,701
Germany,2018,83368504,17174728,7,66329.34375,DEUTNP,1.58,9.5473957,46.344379,702
Germany,2018,83368504,17174728,8,64978.80078125,DEUTNP,1.55,9.3529997,45.400753,703
Germany,2018,83368504,17174728,9,65675.6328125,DEUTNP,1.5599999,9.4533014,45.88763,704
Germany,2018,83368504,17174728,10,65062.55078125,DEUTNP,1.55,9.3650551,45.45927,705
Germany,2018,83368504,17174728,11,63937.1015625,DEUTNP,1.52,9.2030582,44.672916,706
Germany,2018,83368504,17174728,12,64482.73828125,DEUTNP,1.53,9.2815971,45.054153,707
Germany,2019,83559184,17040370,1,64182.4609375,DEUTNP,1.53,9.2172937,45.197933,708
Germany,2019,83559184,17040370,2,64279.6015625,DEUTNP,1.53,9.2312441,45.266342,709
Germany,2019,83559184,17040370,3,64369.2109375,DEUTNP,1.53,9.244113,45.329445,710
Germany,2019,83559184,17040370,4,65794.1484375,DEUTNP,1.5599999,9.4487495,46.332901,711
Germany,2019,83559184,17040370,5,63982.3984375,DEUTNP,1.52,9.1885624,45.057049,712
Germany,2019,83559184,17040370,6,65609.1171875,DEUTNP,1.5599999,9.4221764,46.202599,713
Germany,2019,83559184,17040370,7,65292.3203125,DEUTNP,1.55,9.3766813,45.979507,714
Germany,2019,83559184,17040370,8,65594.21875,DEUTNP,1.5599999,9.4200373,46.192108,715
Germany,2019,83559184,17040370,9,65241.12109375,DEUTNP,1.55,9.3693285,45.943455,716
Germany,2019,83559184,17040370,10,64689.12109375,DEUTNP,1.54,9.2900553,45.554729,717
Germany,2019,83559184,17040370,11,64773.69921875,DEUTNP,1.54,9.3022022,45.614292,718
Germany,2019,83559184,17040370,12,64506.80078125,DEUTNP,1.53,9.2638721,45.426338,719
Germany,2020,83628712,16901400,1,64826.9296875,DEUTNP,1.54,9.3021059,46.027142,720
Germany,2020,83628712,16901400,2,63895.25,DEUTNP,1.52,9.1684179,45.36565,721
Germany,2020,83628712,16901400,3,64434.41015625,DEUTNP,1.53,9.2457829,45.748455,722
Germany,2020,83628712,16901400,4,64053.859375,DEUTNP,1.52,9.1911774,45.478264,723
Germany,2020,83628712,16901400,5,64368.96875,DEUTNP,1.53,9.236393,45.701992,724
Germany,2020,83628712,16901400,6,64208.55859375,DEUTNP,1.52,9.2133751,45.5881,725
Germany,2020,83628712,16901400,7,64091.91015625,DEUTNP,1.52,9.1966372,45.50528,726
Germany,2020,83628712,16901400,8,64444.55078125,DEUTNP,1.53,9.2472382,45.755653,727
Germany,2020,83628712,16901400,9,64408.26171875,DEUTNP,1.53,9.2420311,45.729889,728
Germany,2020,83628712,16901400,10,64224.23046875,DEUTNP,1.53,9.2156239,45.599228,729
Germany,2020,83628712,16901400,11,63559.03125,DEUTNP,1.51,9.1201735,45.126934,730
Germany,2020,83628712,16901400,12,64838.98828125,DEUTNP,1.54,9.3038368,46.035706,731
Germany,2021,83697080,16749278,1,66548.8984375,DEUTNP,1.58,9.5413933,47.678879,732
Germany,2021,83697080,16749278,2,67858.0078125,DEUTNP,1.62,9.7290859,48.616787,733
Germany,2021,83697080,16749278,3,68758.0078125,DEUTNP,1.64,9.8581228,49.261593,734
Germany,2021,83697080,16749278,4,66321.1328125,DEUTNP,1.58,9.5087376,47.515694,735
Germany,2021,83697080,16749278,5,64234.109375,DEUTNP,1.53,9.2095127,46.020451,736
Germany,2021,83697080,16749278,6,64181.69921875,DEUTNP,1.53,9.2019987,45.982903,737
Germany,2021,83697080,16749278,7,65819.53125,DEUTNP,1.5700001,9.436821,47.156322,738
Germany,2021,83697080,16749278,8,66875.6015625,DEUTNP,1.59,9.5882339,47.912945,739
Germany,2021,83697080,16749278,9,66357.75,DEUTNP,1.58,9.5139875,47.541931,740
Germany,2021,83697080,16749278,10,67291.5390625,DEUTNP,1.6,9.6478691,48.210941,741
Germany,2021,83697080,16749278,11,66656.75,DEUTNP,1.59,9.5568571,47.756149,742
Germany,2021,83697080,16749278,12,65314.80078125,DEUTNP,1.55,9.3644562,46.794708,743
Germany,2022,84086224,16687508,1,60655.1015625,DEUTNP,1.4400001,8.6561289,43.61713,744
Germany,2022,84086224,16687508,2,59941.08984375,DEUTNP,1.42,8.5542316,43.103683,745
Germany,2022,84086224,16687508,3,59371.4609375,DEUTNP,1.41,8.4729404,42.694065,746
Germany,2022,84086224,16687508,4,60155.8984375,DEUTNP,1.4299999,8.5848875,43.258152,747
Germany,2022,84086224,16687508,5,64060.078125,DEUTNP,1.52,9.1420555,46.065651,748
Germany,2022,84086224,16687508,6,63030.078125,DEUTNP,1.49,8.9950638,45.324978,749
Germany,2022,84086224,16687508,7,62836.8515625,DEUTNP,1.49,8.9674883,45.186028,750
Germany,2022,84086224,16687508,8,62436.9609375,DEUTNP,1.48,8.9104195,44.898468,751
Germany,2022,84086224,16687508,9,62455.6484375,DEUTNP,1.48,8.9130869,44.911907,752
Germany,2022,84086224,16687508,10,61914.921875,DEUTNP,1.47,8.8359194,44.523067,753
Germany,2022,84086224,16687508,11,61160.2890625,DEUTNP,1.46,8.7282248,43.980412,754
Germany,2022,84086224,16687508,12,60828.94921875,DEUTNP,1.45,8.6809387,43.742146,755
Germany,2023,84548232,16703556,1,59102.578125,DEUTNP,1.41,8.3884773,42.459877,756
Germany,2023,84548232,16703556,2,59021.46875,DEUTNP,1.41,8.3769655,42.401608,757
Germany,2023,84548232,16703556,3,58562.9609375,DEUTNP,1.4,8.3118887,42.072212,758
Germany,2023,84548232,16703556,4,56896.890625,DEUTNP,1.36,8.0754223,40.87529,759
Germany,2023,84548232,16703556,5,57881.51953125,DEUTNP,1.38,8.2151718,41.582657,760
Germany,2023,84548232,16703556,6,58337.69140625,DEUTNP,1.4,8.2799168,41.910374,761
Germany,2023,84548232,16703556,7,58156.48046875,DEUTNP,1.39,8.2541971,41.78019,762
Germany,2023,84548232,16703556,8,56661.328125,DEUTNP,1.36,8.0419884,40.706059,763
Germany,2023,84548232,16703556,9,55766.19921875,DEUTNP,1.34,7.9149423,40.062988,764
Germany,2023,84548232,16703556,10,56886.91015625,DEUTNP,1.37,8.0740061,40.868118,765
Germany,2023,84548232,16703556,11,58932.48828125,DEUTNP,1.41,8.364336,42.337685,766
Germany,2023,84548232,16703556,12,57889.05078125,DEUTNP,1.39,8.2162409,41.588066,767
Germany,2024,84552240,16648358,1,57020.46875,DEUTNP,1.37,8.0925779,41.099888,768
Germany,2024,84552240,16648358,2,57840.109375,DEUTNP,1.39,8.2089052,41.690678,769
Germany,2024,84552240,16648358,3,58045.03125,DEUTNP,1.4,8.2379885,41.838383,770
Germany,2024,84552240,16648358,4,57211.21875,DEUTNP,1.38,8.1196499,41.237377,771
Germany,2024,84552240,16648358,5,56804.96875,DEUTNP,1.37,8.0619936,40.944557,772
Germany,2024,84552240,16648358,6,56127.33984375,DEUTNP,1.35,7.9658217,40.456127,773
Germany,2024,84552240,16648358,7,55560.01953125,DEUTNP,1.34,7.8853054,40.047207,774
Germany,2024,84552240,16648358,8,56003.76171875,DEUTNP,1.35,7.9482832,40.367054,775
Germany,2024,84552240,16648358,9,55301.51171875,DEUTNP,1.33,7.8486171,39.860878,776
Germany,2024,84552240,16648358,10,55568.921875,DEUTNP,1.34,7.886569,40.053623,777
Germany,2024,84552240,16648358,11,55229.26953125,DEUTNP,1.33,7.8383641,39.808804,778
Germany,2024,84552240,16648358,12,55127.44140625,DEUTNP,1.33,7.8239121,39.735409,779
Greece,2012,11048298,2563177.5,1,8970.51953125,GRC,1.42,9.7432413,41.997185,624
Greece,2012,11048298,2563177.5,2,8703.75,GRC,1.38,9.4534922,40.748249,625
Greece,2012,11048298,2563177.5,3,8767.3701171875,GRC,1.39,9.5225925,41.046101,626
Greece,2012,11048298,2563177.5,4,8772.4599609375,GRC,1.4,9.528121,41.069931,627
Greece,2012,11048298,2563177.5,5,8939.8095703125,GRC,1.4299999,9.7098856,41.853409,628
Greece,2012,11048298,2563177.5,6,8172.52978515625,GRC,1.3099999,8.8765125,38.261242,629
Greece,2012,11048298,2563177.5,7,8242.25,GRC,1.3200001,8.952239,38.58765,630
Greece,2012,11048298,2563177.5,8,8387.01953125,GRC,1.35,9.109479,39.265419,631
Greece,2012,11048298,2563177.5,9,8056.83984375,GRC,1.3,8.7508574,37.71962,632
Greece,2012,11048298,2563177.5,10,7933.7900390625,GRC,1.28,8.6172075,37.143539,633
Greece,2012,11048298,2563177.5,11,7636.2900390625,GRC,1.24,8.2940807,35.750736,634
Greece,2012,11048298,2563177.5,12,8004.97998046875,GRC,1.3,8.6945305,37.476826,635
Greece,2013,10967540,2522518.5,1,8019.27001953125,GRC,1.3,8.7741861,38.148872,636
Greece,2013,10967540,2522518.5,2,7937.8798828125,GRC,1.29,8.6851339,37.761688,637
Greece,2013,10967540,2522518.5,3,7850.85986328125,GRC,1.28,8.5899229,37.347721,638
Greece,2013,10967540,2522518.5,4,7843.33984375,GRC,1.28,8.5816946,37.311947,639
Greece,2013,10967540,2522518.5,5,7490.22998046875,GRC,1.23,8.195344,35.632153,640
Greece,2013,10967540,2522518.5,6,8037.72021484375,GRC,1.3200001,8.7943735,38.236645,641
Greece,2013,10967540,2522518.5,7,7454.259765625,GRC,1.23,8.1559877,35.461037,642
Greece,2013,10967540,2522518.5,8,7695.27001953125,GRC,1.27,8.4196854,36.607555,643
Greece,2013,10967540,2522518.5,9,8090.22998046875,GRC,1.34,8.8518267,38.486443,644
Greece,2013,10967540,2522518.5,10,8080.97021484375,GRC,1.34,8.8416948,38.44239,645
Greece,2013,10967540,2522518.5,11,7764.68017578125,GRC,1.29,8.4956303,36.937752,646
Greece,2013,10967540,2522518.5,12,7910.93994140625,GRC,1.3200001,8.6556587,37.63353,647
Greece,2014,10893166,2483923.5,1,7253.490234375,GRC,1.21,7.9905038,35.042095,648
Greece,2014,10893166,2483923.5,2,7562.259765625,GRC,1.27,8.3306465,36.533779,649
Greece,2014,10893166,2483923.5,3,7866.60986328125,GRC,1.3200001,8.6659212,38.004116,650
Greece,2014,10893166,2483923.5,4,7839.31982421875,GRC,1.3200001,8.6358585,37.872276,651
Greece,2014,10893166,2483923.5,5,7786.009765625,GRC,1.3099999,8.5771313,37.614731,652
Greece,2014,10893166,2483923.5,6,7784.9599609375,GRC,1.3200001,8.5759754,37.609661,653
Greece,2014,10893166,2483923.5,7,7692.58984375,GRC,1.3,8.4742193,37.163414,654
Greece,2014,10893166,2483923.5,8,7601.64990234375,GRC,1.29,8.3740396,36.724079,655
Greece,2014,10893166,2483923.5,9,7677.759765625,GRC,1.3099999,8.4578829,37.09177,656
Greece,2014,10893166,2483923.5,10,7647.66015625,GRC,1.3,8.4247246,36.946358,657
Greece,2014,10893166,2483923.5,11,7845.7900390625,GRC,1.34,8.6429863,37.903534,658
Greece,2014,10893166,2483923.5,12,7664.39013671875,GRC,1.3099999,8.4431543,37.02718,659
Greece,2015,10820902,2445086,1,7563.5400390625,GRC,1.3,8.3877001,37.120365,660
Greece,2015,10820902,2445086,2,7804.08984375,GRC,1.34,8.6544609,38.300934,661
Greece,2015,10820902,2445086,3,7728.740234375,GRC,1.33,8.5709009,37.931133,662
Greece,2015,10820902,2445086,4,7914.14013671875,GRC,1.37,8.7765036,38.841038,663
Greece,2015,10820902,2445086,5,7670.81005859375,GRC,1.33,8.5066586,37.646824,664
Greece,2015,10820902,2445086,6,7452.47021484375,GRC,1.29,8.2645273,36.575253,665
Greece,2015,10820902,2445086,7,7715.5,GRC,1.34,8.5562181,37.866154,666
Greece,2015,10820902,2445086,8,7719.83984375,GRC,1.34,8.5610313,37.887451,667
Greece,2015,10820902,2445086,9,7383.66015625,GRC,1.29,8.18822,36.237549,668
Greece,2015,10820902,2445086,10,7613.080078125,GRC,1.33,8.4426384,37.363495,669
Greece,2015,10820902,2445086,11,7765.10986328125,GRC,1.36,8.6112337,38.109627,670
Greece,2015,10820902,2445086,12,7667.77978515625,GRC,1.35,8.5032988,37.63195,671
Greece,2016,10775504,2406991.5,1,7937.009765625,GRC,1.4,8.8389482,39.569778,672
Greece,2016,10775504,2406991.5,2,7623.77001953125,GRC,1.35,8.4901123,38.008129,673
Greece,2016,10775504,2406991.5,3,7626.919921875,GRC,1.35,8.4936199,38.02383,674
Greece,2016,10775504,2406991.5,4,7724.64013671875,GRC,1.37,8.6024446,38.511013,675
Greece,2016,10775504,2406991.5,5,7573.2900390625,GRC,1.35,8.4338961,37.756462,676
Greece,2016,10775504,2406991.5,6,7602.85986328125,GRC,1.36,8.4668264,37.903881,677
Greece,2016,10775504,2406991.5,7,7628.64990234375,GRC,1.36,8.4955473,38.032455,678
Greece,2016,10775504,2406991.5,8,7860.7099609375,GRC,1.41,8.7539778,39.189384,679
Greece,2016,10775504,2406991.5,9,7825.2099609375,GRC,1.4,8.7144432,39.012402,680
Greece,2016,10775504,2406991.5,10,7822.740234375,GRC,1.41,8.7116928,39.000088,681
Greece,2016,10775504,2406991.5,11,7671.830078125,GRC,1.38,8.5436335,38.24773,682
Greece,2016,10775504,2406991.5,12,7749.81005859375,GRC,1.4,8.630475,38.636497,683
Greece,2017,10753534,2370064.5,1,7371.759765625,GRC,1.33,8.2262363,37.324348,684
Greece,2017,10753534,2370064.5,2,7777.31005859375,GRC,1.41,8.6787949,39.377712,685
Greece,2017,10753534,2370064.5,3,7500.0498046875,GRC,1.36,8.3693972,37.973904,686
Greece,2017,10753534,2370064.5,4,7336.41015625,GRC,1.34,8.1867895,37.14537,687
Greece,2017,10753534,2370064.5,5,7624.7998046875,GRC,1.39,8.5086069,38.60553,688
Greece,2017,10753534,2370064.5,6,7776.5,GRC,1.42,8.6778917,39.373611,689
Greece,2017,10753534,2370064.5,7,7272.8701171875,GRC,1.33,8.1158848,36.823658,690
Greece,2017,10753534,2370064.5,8,7359.47998046875,GRC,1.35,8.212534,37.262177,691
Greece,2017,10753534,2370064.5,9,7311.9501953125,GRC,1.34,8.1594944,37.021526,692
Greece,2017,10753534,2370064.5,10,7312.8798828125,GRC,1.35,8.160532,37.026234,693
Greece,2017,10753534,2370064.5,11,7149.89013671875,GRC,1.3200001,7.9786496,36.200989,694
Greece,2017,10753534,2370064.5,12,7097.7001953125,GRC,1.3099999,7.9204102,35.936745,695
Greece,2018,10730844,2331985.5,1,7309.8798828125,GRC,1.35,8.1744328,37.615395,696
Greece,2018,10730844,2331985.5,2,7275.75,GRC,1.35,8.1362658,37.43977,697
Greece,2018,10730844,2331985.5,3,7252.169921875,GRC,1.35,8.1098967,37.318432,698
Greece,2018,10730844,2331985.5,4,6996.72021484375,GRC,1.3,7.824235,36.003929,699
Greece,2018,10730844,2331985.5,5,7071.2001953125,GRC,1.3200001,7.9075236,36.387192,700
Greece,2018,10730844,2331985.5,6,7293.5400390625,GRC,1.37,8.1561604,37.531315,701
Greece,2018,10730844,2331985.5,7,7407.10986328125,GRC,1.39,8.2831621,38.115726,702
Greece,2018,10730844,2331985.5,8,7232.2099609375,GRC,1.36,8.0875759,37.215721,703
Greece,2018,10730844,2331985.5,9,7207.89013671875,GRC,1.36,8.06038,37.090576,704
Greece,2018,10730844,2331985.5,10,7090.97998046875,GRC,1.34,7.9296427,36.488976,705
Greece,2018,10730844,2331985.5,11,7109.6298828125,GRC,1.34,7.9504986,36.584946,706
Greece,2018,10730844,2331985.5,12,7212.5498046875,GRC,1.37,8.0655909,37.114552,707
Greece,2019,10718576,2295749.5,1,7028.91015625,GRC,1.33,7.8692284,36.740471,708
Greece,2019,10718576,2295749.5,2,6892.9599609375,GRC,1.3099999,7.7170253,36.029854,709
Greece,2019,10718576,2295749.5,3,7064.009765625,GRC,1.35,7.908524,36.923939,710
Greece,2019,10718576,2295749.5,4,7059.330078125,GRC,1.35,7.903285,36.899479,711
Greece,2019,10718576,2295749.5,5,7056.91015625,GRC,1.35,7.9005756,36.886829,712
Greece,2019,10718576,2295749.5,6,6869.33984375,GRC,1.3200001,7.6905813,35.906391,713
Greece,2019,10718576,2295749.5,7,6951.68017578125,GRC,1.34,7.7827654,36.336788,714
Greece,2019,10718576,2295749.5,8,7000.93994140625,GRC,1.35,7.837914,36.594273,715
Greece,2019,10718576,2295749.5,9,7038.31005859375,GRC,1.36,7.8797522,36.789608,716
Greece,2019,10718576,2295749.5,10,7062.3798828125,GRC,1.37,7.9066992,36.915421,717
Greece,2019,10718576,2295749.5,11,6973.509765625,GRC,1.35,7.8072047,36.450893,718
Greece,2019,10718576,2295749.5,12,6768.18994140625,GRC,1.3099999,7.5773387,35.377674,719
Greece,2020,10699369,2263481.5,1,7531.41015625,GRC,1.47,8.4469395,39.92828,720
Greece,2020,10699369,2263481.5,2,7214.1298828125,GRC,1.41,8.0910902,38.246197,721
Greece,2020,10699369,2263481.5,3,7117.97021484375,GRC,1.39,7.9832411,37.736401,722
Greece,2020,10699369,2263481.5,4,7225.56982421875,GRC,1.41,8.1039209,38.306847,723
Greece,2020,10699369,2263481.5,5,7219.759765625,GRC,1.42,8.0974045,38.276043,724
Greece,2020,10699369,2263481.5,6,7212,GRC,1.42,8.0887012,38.234905,725
Greece,2020,10699369,2263481.5,7,7006.85986328125,GRC,1.38,7.858624,37.147339,726
Greece,2020,10699369,2263481.5,8,6768.43994140625,GRC,1.34,7.5912213,35.883343,727
Greece,2020,10699369,2263481.5,9,7087.7900390625,GRC,1.4,7.9493923,37.576397,728
Greece,2020,10699369,2263481.5,10,7093.240234375,GRC,1.4,7.9555049,37.605293,729
Greece,2020,10699369,2263481.5,11,6675.509765625,GRC,1.3200001,7.4869947,35.390667,730
Greece,2020,10699369,2263481.5,12,6428.64013671875,GRC,1.28,7.210115,34.081871,731
Greece,2021,10579561,2200512,1,6995.6201171875,GRC,1.39,7.9348702,38.149048,732
Greece,2021,10579561,2200512,2,7465.72021484375,GRC,1.49,8.4680872,40.712635,733
Greece,2021,10579561,2200512,3,7386.6298828125,GRC,1.48,8.3783779,40.281334,734
